+----------+---------+---------+-----------+---------+---------+-----------+---------+---------+-----------+---------+---------+-----------+---------+---------+-----------+---------+---------+-----------+---------+---------+-----------+---------+---------+-----------+
|  Cards   | FoldSB0 | CallSB0 | ActionSB0 | FoldSB1 | CallSB1 | ActionSB1 | FoldSB2 | CallSB2 | ActionSB2 | FoldSB3 | CallSB3 | ActionSB3 | FoldBB0 | CallBB0 | ActionBB0 | FoldBB1 | CallBB1 | ActionBB1 | FoldBB2 | CallBB2 | ActionBB2 | FoldBB3 | CallBB3 | ActionBB3 |
| 2♠,6♦ -  |   48.0  |  58.06  |    call   |  48.04  |   68.8  |    call   |   48.0  |  68.53  |    call   |  46.04  |  59.65  |    call   |  47.86  |  57.98  |    call   |   48.0  |  58.64  |    call   |  48.99  |   59.4  |    call   |  45.93  |  46.28  |    call   |
| 2♠,7♦ -  |   48.0  |  64.83  |    call   |  48.26  |  67.73  |    call   |   48.4  |  71.04  |    call   |   48.0  |  69.31  |    call   |  48.08  |  62.43  |    call   |  48.91  |  62.55  |    call   |  48.12  |  59.27  |    call   |  46.95  |  62.39  |    call   |
| 2♠,8♦ -  |  48.55  |  63.46  |    call   |  48.43  |  64.82  |    call   |   48.0  |  64.58  |    call   |  48.04  |  67.96  |    call   |  47.33  |   44.3  |    fold   |   48.0  |  50.35  |    call   |   48.0  |  61.48  |    call   |  48.16  |  44.75  |    fold   |
| 2♠,9♦ -  |   48.0  |  55.68  |    call   |   48.0  |  61.39  |    call   |   48.0  |   61.3  |    call   |  48.16  |  59.05  |    call   |  48.16  |  63.39  |    call   |  48.43  |  54.84  |    call   |  49.77  |  51.05  |    call   |  47.16  |  65.06  |    call   |
| 2♠,T♦ -  |  47.79  |  64.36  |    call   |   48.0  |  66.62  |    call   |   48.0  |  63.48  |    call   |  47.19  |  63.59  |    call   |  44.09  |  45.17  |    call   |  48.58  |  56.32  |    call   |  49.44  |  45.69  |    fold   |  46.81  |  59.71  |    call   |
| 2♠,J♦ -  |  48.16  |  54.54  |    call   |   48.0  |  66.37  |    call   |   48.0  |  55.03  |    call   |  48.95  |  49.16  |    call   |  44.66  |  45.95  |    call   |  49.38  |   44.9  |    fold   |  49.03  |  47.71  |    fold   |  48.58  |  50.49  |    call   |
| 2♠,Q♦ -  |   48.0  |  64.86  |    call   |   48.0  |  61.15  |    call   |   48.0  |  67.91  |    call   |  48.23  |  58.79  |    call   |  47.64  |  56.41  |    call   |  49.89  |  48.46  |    fold   |  48.49  |  49.23  |    call   |   48.4  |  45.99  |    fold   |
| 2♠,K♦ -  |  48.74  |  60.21  |    call   |   48.0  |  61.84  |    call   |   48.0  |  60.82  |    call   |  48.04  |  57.77  |    call   |  47.06  |   51.4  |    call   |  49.77  |  45.81  |    fold   |  49.81  |  59.59  |    call   |  47.13  |  45.42  |    fold   |
| 2♠,A♦ -  |   48.0  |   58.5  |    call   |  48.52  |  66.03  |    call   |   48.0  |  68.54  |    call   |   48.0  |  58.18  |    call   |   48.0  |  53.69  |    call   |  49.85  |   48.9  |    fold   |  49.79  |  48.66  |    fold   |  48.12  |  56.21  |    call   |
| 2♠,2♥ -  |   48.0  |  58.27  |    call   |   48.0  |   54.0  |    call   |   48.0  |  54.79  |    call   |  47.43  |  57.74  |    call   |  48.56  |  49.62  |    call   |  49.67  |  46.82  |    fold   |  48.52  |  49.33  |    call   |  46.63  |  48.36  |    call   |
| 2♠,3♥ -  |  48.04  |  62.29  |    call   |  48.08  |  65.99  |    call   |   48.0  |  62.39  |    call   |  48.12  |  58.41  |    call   |  44.69  |  52.35  |    call   |   48.0  |  57.41  |    call   |  48.52  |  61.97  |    call   |   48.0  |  56.91  |    call   |
| 2♠,4♥ -  |   48.0  |  60.27  |    call   |  48.23  |  57.02  |    call   |   48.0  |  71.15  |    call   |   48.0  |  56.82  |    call   |  46.18  |  53.44  |    call   |  49.38  |  59.13  |    call   |   48.0  |  57.43  |    call   |   48.0  |   53.5  |    call   |
| 2♠,5♥ -  |   48.0  |  62.93  |    call   |   48.0  |  66.61  |    call   |  48.04  |  67.82  |    call   |  48.26  |  54.89  |    call   |  48.08  |  41.67  |    fold   |  49.89  |  47.65  |    fold   |   48.0  |  55.62  |    call   |   48.0  |  55.26  |    call   |
| 2♠,6♥ -  |   48.0  |  55.25  |    call   |   48.0  |  70.17  |    call   |   48.0  |  65.13  |    call   |  47.46  |  50.06  |    call   |  46.44  |  62.53  |    call   |  48.77  |  45.12  |    fold   |  49.37  |   48.8  |    fold   |   48.0  |  62.76  |    call   |
| 2♠,7♥ -  |   48.0  |  57.41  |    call   |   48.0  |  65.09  |    call   |   48.0  |  65.59  |    call   |   48.0  |  67.46  |    call   |  46.18  |  51.37  |    call   |   48.0  |  57.33  |    call   |  48.37  |  54.37  |    call   |  45.31  |  51.24  |    call   |
| 2♠,8♥ -  |   48.0  |  61.07  |    call   |   48.0  |  67.38  |    call   |   48.0  |  67.94  |    call   |  48.04  |  59.04  |    call   |  45.27  |  47.43  |    call   |  48.19  |  61.25  |    call   |  49.43  |  46.06  |    fold   |  46.29  |  59.26  |    call   |
| 2♠,9♥ -  |   48.0  |  56.01  |    call   |   48.0  |  66.24  |    call   |  48.46  |  63.25  |    call   |   48.0  |  63.97  |    call   |  45.97  |  41.08  |    fold   |  48.43  |  55.63  |    call   |  49.76  |   46.3  |    fold   |  47.04  |  55.13  |    call   |
| 2♠,T♥ -  |   48.0  |  72.99  |    call   |   48.0  |  65.63  |    call   |   48.0  |  54.85  |    call   |  48.26  |  64.59  |    call   |  45.25  |  52.47  |    call   |  48.33  |  58.36  |    call   |  49.37  |  44.38  |    fold   |  48.26  |  48.76  |    call   |
| 2♠,J♥ -  |   48.0  |  63.69  |    call   |  48.08  |  71.04  |    call   |   48.4  |  70.63  |    call   |  48.08  |   58.4  |    call   |  47.08  |  56.44  |    call   |  48.84  |  47.58  |    fold   |   48.0  |  61.42  |    call   |   48.0  |  53.29  |    call   |
| 2♠,Q♥ -  |  48.26  |  66.87  |    call   |   48.0  |   66.2  |    call   |   48.0  |  67.35  |    call   |   48.0  |  62.08  |    call   |  48.16  |  50.97  |    call   |  48.37  |  43.62  |    fold   |  49.21  |   58.1  |    call   |  47.08  |  49.86  |    call   |
| 2♠,K♥ -  |  47.45  |  51.29  |    call   |   48.0  |   60.7  |    call   |  48.04  |  64.36  |    call   |  47.08  |  49.18  |    call   |   47.5  |  55.96  |    call   |  48.46  |  54.84  |    call   |  49.51  |  46.29  |    fold   |  44.79  |  41.64  |    fold   |
| 2♠,A♥ -  |  48.12  |  67.35  |    call   |  48.37  |  70.61  |    call   |  48.33  |  65.73  |    call   |  48.04  |  59.47  |    call   |  47.05  |  54.03  |    call   |  49.37  |  56.49  |    call   |  49.42  |  49.07  |    fold   |  44.78  |  40.82  |    fold   |
| 3♠,4♠ -  |   48.0  |  59.67  |    call   |  48.16  |  70.08  |    call   |  48.04  |  69.04  |    call   |   48.0  |  56.69  |    call   |  47.61  |  54.03  |    call   |  48.08  |  57.81  |    call   |  49.65  |  62.12  |    call   |   48.0  |  55.55  |    call   |
| 3♠,5♠ -  |  48.08  |  60.74  |    call   |  48.26  |  67.91  |    call   |  48.19  |  67.61  |    call   |   48.0  |  54.97  |    call   |  44.07  |  47.07  |    call   |  48.77  |  60.38  |    call   |  49.24  |   44.5  |    fold   |  46.95  |  42.22  |    fold   |
| 3♠,6♠ -  |   48.0  |  60.74  |    call   |   48.0  |  72.68  |    call   |  48.12  |   63.7  |    call   |  47.94  |  60.74  |    call   |   48.0  |  54.56  |    call   |   48.0  |   55.5  |    call   |   49.4  |  51.21  |    call   |  47.19  |  53.74  |    call   |
| 3♠,7♠ -  |   48.0  |  51.18  |    call   |   48.0  |  56.34  |    call   |  48.23  |  66.99  |    call   |   48.0  |  58.84  |    call   |   48.0  |  55.53  |    call   |  48.16  |  48.02  |    fold   |   48.0  |  51.83  |    call   |   48.0  |  55.88  |    call   |
| 3♠,8♠ -  |  48.19  |   57.3  |    call   |   48.0  |  70.85  |    call   |   48.0  |   60.2  |    call   |   48.0  |   58.8  |    call   |   43.7  |  58.08  |    call   |   48.0  |  54.14  |    call   |  49.23  |  49.43  |    call   |   48.0  |  65.25  |    call   |
| 3♠,9♠ -  |   48.0  |  63.23  |    call   |   48.0  |  59.96  |    call   |  48.84  |  65.98  |    call   |  47.46  |  56.35  |    call   |  47.77  |   47.2  |    fold   |   48.0  |  51.79  |    call   |  48.86  |  46.11  |    fold   |   46.7  |   46.0  |    fold   |
| 3♠,T♠ -  |   48.0  |  55.09  |    call   |   48.0  |   66.6  |    call   |   48.0  |  68.46  |    call   |  48.16  |  62.42  |    call   |  44.79  |  37.32  |    fold   |  49.87  |   55.2  |    call   |  49.13  |   54.4  |    call   |  47.43  |  52.98  |    call   |
| 3♠,J♠ -  |  48.37  |  59.08  |    call   |   48.0  |  62.74  |    call   |   48.0  |  62.46  |    call   |   48.0  |  60.99  |    call   |  46.95  |  52.95  |    call   |  49.34  |  42.79  |    fold   |  48.84  |  43.13  |    fold   |  46.73  |  58.66  |    call   |
| 3♠,Q♠ -  |   48.0  |  58.48  |    call   |  48.04  |   63.8  |    call   |  48.49  |  74.62  |    call   |   48.0  |  63.75  |    call   |  47.14  |  57.22  |    call   |  49.38  |  51.09  |    call   |  49.73  |  46.89  |    fold   |  47.21  |  54.46  |    call   |
